step,mode,top_k,seed,train_loss,val_loss,mean_selected_gate,gate_entropy,softmax_entropy,expert_0_selected_count,expert_0_selected_cumulative,expert_0_mean_gate,expert_0_grad_raw,expert_0_grad_preconditioned,expert_1_selected_count,expert_1_selected_cumulative,expert_1_mean_gate,expert_1_grad_raw,expert_1_grad_preconditioned,expert_2_selected_count,expert_2_selected_cumulative,expert_2_mean_gate,expert_2_grad_raw,expert_2_grad_preconditioned,expert_3_selected_count,expert_3_selected_cumulative,expert_3_mean_gate,expert_3_grad_raw,expert_3_grad_preconditioned,expert_4_selected_count,expert_4_selected_cumulative,expert_4_mean_gate,expert_4_grad_raw,expert_4_grad_preconditioned,expert_5_selected_count,expert_5_selected_cumulative,expert_5_mean_gate,expert_5_grad_raw,expert_5_grad_preconditioned,expert_6_selected_count,expert_6_selected_cumulative,expert_6_mean_gate,expert_6_grad_raw,expert_6_grad_preconditioned,expert_7_selected_count,expert_7_selected_cumulative,expert_7_mean_gate,expert_7_grad_raw,expert_7_grad_preconditioned
1,moe-riemannian,4,3,1.0060830116271973,1.320497989654541,0.25,1.3838253021240234,2.0731358528137207,36,36,0.2607080638408661,0.13917113840579987,0.12340100109577179,33,33,0.24814122915267944,0.10473847389221191,0.10649169236421585,32,32,0.2522251009941101,0.08924844861030579,0.09837000072002411,42,42,0.2482740730047226,0.12156842648983002,0.11955370754003525,38,38,0.24774856865406036,0.08152437210083008,0.0839039534330368,17,17,0.24529746174812317,0.052776072174310684,0.05081406235694885,35,35,0.24947373569011688,0.12607558071613312,0.13256283104419708,23,23,0.24395868182182312,0.0611182302236557,0.06686697155237198
10,moe-riemannian,4,3,1.2167904376983643,1.2668863534927368,0.25,1.3833657503128052,2.072788953781128,30,346,0.2579233944416046,0.17975538969039917,1.0208427906036377,30,297,0.2459535002708435,0.15497861802577972,0.8305787444114685,37,356,0.2540911138057709,0.1590256243944168,0.8446017503738403,42,416,0.24904555082321167,0.1524689495563507,1.1062740087509155,34,373,0.24452358484268188,0.10546309500932693,0.780394434928894,22,225,0.24983467161655426,0.08844803273677826,0.4197801351547241,37,323,0.2563105523586273,0.29557138681411743,1.5420435667037964,24,224,0.23869800567626953,0.055532291531562805,0.3510274291038513
20,moe-riemannian,4,3,0.9285264015197754,1.1388612985610962,0.25,1.384281873703003,2.072629928588867,33,700,0.26044777035713196,0.2663254737854004,0.9800747632980347,28,610,0.24535676836967468,0.25259578227996826,1.1911202669143677,41,720,0.2500460147857666,0.3124658763408661,1.127951979637146,37,813,0.24597518146038055,0.2526177763938904,0.8660401105880737,45,764,0.2502244710922241,0.20906557142734528,0.9820814728736877,18,443,0.2529463768005371,0.04643841087818146,0.386476993560791,35,642,0.25218021869659424,0.3945741355419159,1.1501750946044922,19,428,0.23909588158130646,0.088001549243927,0.6403913497924805
30,moe-riemannian,4,3,0.9039391875267029,1.0453803539276123,0.25,1.3837339878082275,2.0720200538635254,33,1032,0.2579699456691742,0.2511698007583618,0.8731080889701843,25,898,0.24713759124279022,0.13102072477340698,0.45813101530075073,40,1096,0.2496880739927292,0.18266823887825012,0.6486234068870544,44,1247,0.2520078718662262,0.24999278783798218,0.8925089240074158,34,1134,0.24912652373313904,0.2045312076807022,0.6918558478355408,21,663,0.24813531339168549,0.1333457976579666,0.7138440012931824,38,967,0.2504163086414337,0.37559041380882263,0.8175720572471619,21,643,0.23979608714580536,0.09620227664709091,0.46248719096183777
40,moe-riemannian,4,3,0.8002031445503235,0.9856307506561279,0.25,1.3829843997955322,2.0713818073272705,33,1365,0.2571776509284973,0.2643873393535614,0.7072193622589111,24,1172,0.24400748312473297,0.20445895195007324,0.7235009074211121,37,1456,0.25304046273231506,0.1503540277481079,0.5795911550521851,49,1670,0.24787385761737823,0.2942519187927246,0.8208715319633484,37,1514,0.24182531237602234,0.23800531029701233,0.7398062944412231,20,893,0.24390988051891327,0.09824414551258087,0.5710851550102234,36,1296,0.2629005014896393,0.38829171657562256,0.5877313017845154,20,874,0.24292440712451935,0.11490415036678314,0.5350505709648132
50,moe-riemannian,4,3,0.8332870006561279,0.9504110813140869,0.25,1.3830249309539795,2.0711350440979004,35,1723,0.25377801060676575,0.2615565359592438,0.8372942805290222,31,1477,0.24255886673927307,0.27746105194091797,0.903274655342102,30,1822,0.2537839114665985,0.18382976949214935,0.9246985912322998,40,2104,0.24849656224250793,0.20728139579296112,0.7512670755386353,36,1874,0.25331810116767883,0.2569584548473358,0.8427478075027466,30,1116,0.24585959315299988,0.1340462863445282,0.671436071395874,29,1613,0.2577000558376312,0.40008237957954407,0.5848757028579712,25,1071,0.24306094646453857,0.1909438669681549,0.8321104645729065
60,moe-riemannian,4,3,0.7970705628395081,0.9219095706939697,0.25,1.3827829360961914,2.0713558197021484,39,2081,0.2619762718677521,0.3183550536632538,0.7793332934379578,26,1767,0.24648937582969666,0.18814195692539215,0.5790300369262695,35,2166,0.2499580681324005,0.21398554742336273,0.6942052245140076,41,2523,0.24716401100158691,0.21106313169002533,0.709769606590271,41,2257,0.24249932169914246,0.2610868811607361,0.8136654496192932,19,1353,0.24647954106330872,0.1461583375930786,0.6086980700492859,34,1920,0.2589745819568634,0.3364082872867584,0.7213044166564941,21,1293,0.24101071059703827,0.10552577674388885,0.4823721647262573
70,moe-riemannian,4,3,0.5412133932113647,0.9022636413574219,0.25,1.3832730054855347,2.071772575378418,38,2443,0.2577844560146332,0.2060936987400055,0.44869089126586914,33,2040,0.24159502983093262,0.12797050178050995,0.43079543113708496,36,2537,0.25037023425102234,0.134512796998024,0.492742121219635,37,2954,0.24674998223781586,0.16902953386306763,0.6007046103477478,36,2599,0.2487524300813675,0.16952766478061676,0.5339091420173645,24,1580,0.24925337731838226,0.0849166288971901,0.4774637818336487,31,2259,0.26115700602531433,0.3065256178379059,0.5109272599220276,21,1508,0.24073518812656403,0.09690584242343903,0.40055736899375916
80,moe-riemannian,4,3,0.7701084613800049,0.8827285170555115,0.25,1.3809643983840942,2.0693092346191406,43,2811,0.26118385791778564,0.3650398254394531,0.8818522095680237,30,2341,0.24789005517959595,0.1822349727153778,0.7002405524253845,40,2887,0.24397969245910645,0.18708588182926178,0.6579418182373047,47,3398,0.24530208110809326,0.23039305210113525,0.6953061819076538,29,2911,0.2423618733882904,0.15130452811717987,0.47497454285621643,19,1803,0.2411390095949173,0.1308937966823578,0.7669737339019775,33,2606,0.26761871576309204,0.33815452456474304,0.7833451628684998,15,1723,0.2401636689901352,0.10899299383163452,0.5633845925331116
90,moe-riemannian,4,3,0.8339529633522034,0.8661201000213623,0.25,1.380887746810913,2.0692453384399414,41,3171,0.2597942054271698,0.2607928216457367,0.767708957195282,24,2646,0.24705004692077637,0.18767260015010834,0.5719956755638123,35,3243,0.24776551127433777,0.2047370970249176,0.6673754453659058,44,3800,0.24744440615177155,0.2954001724720001,0.7966977953910828,35,3277,0.2433605194091797,0.2437700480222702,0.6496627926826477,22,2027,0.2397591471672058,0.12149997055530548,0.524713933467865,33,2948,0.2690955102443695,0.4484253227710724,0.6145586967468262,22,1928,0.23579172790050507,0.17694461345672607,0.6002020239830017
