step,mode,top_k,seed,train_loss,val_loss,mean_selected_gate,gate_entropy,softmax_entropy,expert_0_selected_count,expert_0_selected_cumulative,expert_0_mean_gate,expert_0_grad_raw,expert_0_grad_preconditioned,expert_1_selected_count,expert_1_selected_cumulative,expert_1_mean_gate,expert_1_grad_raw,expert_1_grad_preconditioned,expert_2_selected_count,expert_2_selected_cumulative,expert_2_mean_gate,expert_2_grad_raw,expert_2_grad_preconditioned,expert_3_selected_count,expert_3_selected_cumulative,expert_3_mean_gate,expert_3_grad_raw,expert_3_grad_preconditioned,expert_4_selected_count,expert_4_selected_cumulative,expert_4_mean_gate,expert_4_grad_raw,expert_4_grad_preconditioned,expert_5_selected_count,expert_5_selected_cumulative,expert_5_mean_gate,expert_5_grad_raw,expert_5_grad_preconditioned,expert_6_selected_count,expert_6_selected_cumulative,expert_6_mean_gate,expert_6_grad_raw,expert_6_grad_preconditioned,expert_7_selected_count,expert_7_selected_cumulative,expert_7_mean_gate,expert_7_grad_raw,expert_7_grad_preconditioned
1,moe-riemannian,8,0,1.4790198802947998,1.430621862411499,0.125,2.072633743286133,2.072633743286133,64,64,0.12351004779338837,0.14083029329776764,0.12920774519443512,64,64,0.12619109451770782,0.1232929676771164,0.09195234626531601,64,64,0.1219627857208252,0.1265142410993576,0.17335902154445648,64,64,0.1236402615904808,0.1523755043745041,0.13077089190483093,64,64,0.1295228898525238,0.2036559134721756,0.18173883855342865,64,64,0.1253768801689148,0.1643683910369873,0.1459958702325821,64,64,0.12511858344078064,0.1405499279499054,0.16911371052265167,64,64,0.12467744946479797,0.14207342267036438,0.13160298764705658
20,moe-riemannian,8,0,1.0768418312072754,1.2252663373947144,0.125,2.072768211364746,2.072768211364746,64,1280,0.12578637897968292,0.26873916387557983,1.244640588760376,64,1280,0.1245865523815155,0.2950131297111511,1.1915346384048462,64,1280,0.1216462105512619,0.3073298931121826,1.1329057216644287,64,1280,0.1216069757938385,0.27389419078826904,1.201145052909851,64,1280,0.12838540971279144,0.3220272362232208,1.2630369663238525,64,1280,0.1279841661453247,0.30515530705451965,1.2428072690963745,64,1280,0.1264609694480896,0.26533299684524536,1.0839450359344482,64,1280,0.12354332208633423,0.27416008710861206,1.1560083627700806
40,moe-riemannian,8,0,1.1133897304534912,1.0788819789886475,0.125,2.0714263916015625,2.0714263916015625,64,2560,0.12091671675443649,0.23861345648765564,0.8368100523948669,64,2560,0.12671881914138794,0.2186601161956787,0.8454610109329224,64,2560,0.12435558438301086,0.2525846064090729,0.816680908203125,64,2560,0.12585733830928802,0.25929734110832214,0.8157514929771423,64,2560,0.12579742074012756,0.25426656007766724,0.7870670557022095,64,2560,0.12723058462142944,0.2433224618434906,0.8445344567298889,64,2560,0.1265266090631485,0.22356709837913513,0.8095105886459351,64,2560,0.12259692698717117,0.2271176129579544,0.7935853600502014
60,moe-riemannian,8,0,1.084517002105713,1.0200412273406982,0.125,2.072509288787842,2.072509288787842,64,3840,0.12244267761707306,0.24256955087184906,0.8612970113754272,64,3840,0.12621323764324188,0.3392844498157501,0.8266507387161255,64,3840,0.12546926736831665,0.3093492388725281,0.7198085188865662,64,3840,0.12252698093652725,0.32478296756744385,0.8038097620010376,64,3840,0.13107791543006897,0.3843100666999817,0.8052913546562195,64,3840,0.12412070482969284,0.37851300835609436,0.8505983352661133,64,3840,0.12147040665149689,0.28073713183403015,0.8464747071266174,64,3840,0.12667882442474365,0.273955762386322,0.9026214480400085
80,moe-riemannian,8,0,0.9048700332641602,0.9870383143424988,0.125,2.0718092918395996,2.0718092918395996,64,5120,0.11953173577785492,0.15302102267742157,0.5912846326828003,64,5120,0.12789088487625122,0.1844935566186905,0.6036595702171326,64,5120,0.12728579342365265,0.17220626771450043,0.5759469866752625,64,5120,0.12260937690734863,0.2221442312002182,0.5738978981971741,64,5120,0.12718771398067474,0.19771233201026917,0.5678566098213196,64,5120,0.12897220253944397,0.2010011374950409,0.6009442806243896,64,5120,0.12275418639183044,0.1834031045436859,0.5810473561286926,64,5120,0.12376811355352402,0.19073906540870667,0.6168333888053894
100,moe-riemannian,8,0,1.2646323442459106,0.9576890468597412,0.125,2.0704617500305176,2.0704617500305176,64,6400,0.12296517193317413,0.5352480411529541,0.9493184685707092,64,6400,0.12201239168643951,0.3649907410144806,0.913220226764679,64,6400,0.12525084614753723,0.5331990122795105,1.1286466121673584,64,6400,0.12402178347110748,0.4527643620967865,0.9577931761741638,64,6400,0.129499614238739,0.503697395324707,0.961709201335907,64,6400,0.1303221732378006,0.6198422312736511,1.133172869682312,64,6400,0.12472744286060333,0.5188624262809753,1.1252931356430054,64,6400,0.1212005540728569,0.44280198216438293,0.8695147037506104
120,moe-riemannian,8,0,0.8919858336448669,0.9430447816848755,0.125,2.071237564086914,2.071237564086914,64,7680,0.12047659605741501,0.21258290112018585,0.6186522245407104,64,7680,0.12473375350236893,0.22393281757831573,0.5758371949195862,64,7680,0.1288699060678482,0.26827389001846313,0.5365102887153625,64,7680,0.1238105520606041,0.2140389382839203,0.6017636656761169,64,7680,0.1269291639328003,0.2495652437210083,0.606843113899231,64,7680,0.1257953643798828,0.23279422521591187,0.6258973479270935,64,7680,0.1260453760623932,0.2718040943145752,0.6224817037582397,64,7680,0.12333928793668747,0.2304212749004364,0.6377142667770386
140,moe-riemannian,8,0,0.8465461730957031,0.9304223656654358,0.125,2.0700318813323975,2.0700318813323975,64,8960,0.12020270526409149,0.2928643524646759,0.636428713798523,64,8960,0.12231358885765076,0.2710903286933899,0.5651903748512268,64,8960,0.12992477416992188,0.32440534234046936,0.5839372873306274,64,8960,0.12745694816112518,0.3500670790672302,0.6170838475227356,64,8960,0.1278831958770752,0.3035457134246826,0.6140835881233215,64,8960,0.12480278313159943,0.36857858300209045,0.5510028600692749,64,8960,0.12535196542739868,0.2624099850654602,0.6248860955238342,64,8960,0.12206406891345978,0.34275805950164795,0.6201660633087158
160,moe-riemannian,8,0,0.8001925349235535,0.9221804141998291,0.125,2.0676026344299316,2.0676026344299316,64,10240,0.11680213361978531,0.21671418845653534,0.5899774432182312,64,10240,0.12598945200443268,0.27189865708351135,0.571382999420166,64,10240,0.12493631988763809,0.27865275740623474,0.494890421628952,64,10240,0.12333372235298157,0.26427653431892395,0.559353232383728,64,10240,0.12416581809520721,0.28246715664863586,0.5159119367599487,64,10240,0.12551909685134888,0.22880731523036957,0.5351448059082031,64,10240,0.13223713636398315,0.22600539028644562,0.5510438084602356,64,10240,0.12701630592346191,0.28092512488365173,0.6296578645706177
180,moe-riemannian,8,0,0.8534566760063171,0.9158974885940552,0.1249999925494194,2.067605495452881,2.067605495452881,64,11520,0.12524187564849854,0.24409247934818268,0.4996504485607147,64,11520,0.12400419265031815,0.2042209655046463,0.488271564245224,64,11520,0.12537583708763123,0.2638522982597351,0.4794189929962158,64,11520,0.12274985760450363,0.28609538078308105,0.5297666192054749,64,11520,0.1318722665309906,0.28326866030693054,0.5426430106163025,64,11520,0.12340757995843887,0.26247864961624146,0.4600713551044464,64,11520,0.12022995948791504,0.2289469689130783,0.46575552225112915,64,11520,0.12711846828460693,0.2473670244216919,0.4928566813468933
