step,mode,top_k,seed,train_loss,val_loss,mean_selected_gate,gate_entropy,softmax_entropy,expert_0_selected_count,expert_0_selected_cumulative,expert_0_mean_gate,expert_0_grad_raw,expert_0_grad_preconditioned,expert_1_selected_count,expert_1_selected_cumulative,expert_1_mean_gate,expert_1_grad_raw,expert_1_grad_preconditioned,expert_2_selected_count,expert_2_selected_cumulative,expert_2_mean_gate,expert_2_grad_raw,expert_2_grad_preconditioned,expert_3_selected_count,expert_3_selected_cumulative,expert_3_mean_gate,expert_3_grad_raw,expert_3_grad_preconditioned,expert_4_selected_count,expert_4_selected_cumulative,expert_4_mean_gate,expert_4_grad_raw,expert_4_grad_preconditioned,expert_5_selected_count,expert_5_selected_cumulative,expert_5_mean_gate,expert_5_grad_raw,expert_5_grad_preconditioned,expert_6_selected_count,expert_6_selected_cumulative,expert_6_mean_gate,expert_6_grad_raw,expert_6_grad_preconditioned,expert_7_selected_count,expert_7_selected_cumulative,expert_7_mean_gate,expert_7_grad_raw,expert_7_grad_preconditioned
1,riemannian,4,1,0.9341078996658325,0.8954499959945679,0.25,1.3843226432800293,2.0734777450561523,30,30,0.25207245349884033,0.050421249121427536,0.04154180735349655,32,32,0.2437567114830017,0.04372174292802811,0.032185740768909454,30,30,0.25747978687286377,0.053190816193819046,0.05470193177461624,35,35,0.24739478528499603,0.05573640763759613,0.05724644288420677,38,38,0.2504463195800781,0.04492579773068428,0.04819249361753464,29,29,0.24344894289970398,0.04054565355181694,0.04628827050328255,30,30,0.2508235275745392,0.04769746586680412,0.0429132878780365,32,32,0.2547723054885864,0.06069166958332062,0.06797558069229126
20,riemannian,4,1,0.8179478645324707,0.875245213508606,0.25,1.383908987045288,2.0736331939697266,26,637,0.2446460872888565,0.05437733605504036,0.2603870928287506,34,719,0.24402320384979248,0.05532391369342804,0.29241466522216797,30,589,0.25283563137054443,0.04140432924032211,0.1865209937095642,34,674,0.2517988383769989,0.07830225676298141,0.3438369333744049,43,733,0.2494117170572281,0.0641113817691803,0.3857218027114868,30,571,0.2413221299648285,0.043430931866168976,0.2485411912202835,29,636,0.2574191391468048,0.03898370638489723,0.2235117107629776,30,561,0.2588886618614197,0.055708207190036774,0.3480978310108185
40,riemannian,4,1,0.9060507416725159,0.8300212621688843,0.25,1.3837122917175293,2.073256492614746,37,1283,0.24485830962657928,0.1054074764251709,0.5676224231719971,38,1456,0.24081109464168549,0.07786010205745697,0.4162614345550537,30,1196,0.25627294182777405,0.0580173097550869,0.30243322253227234,34,1320,0.2488783597946167,0.06555519253015518,0.4439070224761963,38,1463,0.2592150866985321,0.0954597070813179,0.5335423350334167,25,1152,0.24090701341629028,0.05264761671423912,0.32474851608276367,27,1230,0.24794209003448486,0.03792344033718109,0.3155263364315033,27,1140,0.2619290053844452,0.12127108126878738,0.5267046689987183
60,riemannian,4,1,0.7244283556938171,0.7743855714797974,0.25,1.3838677406311035,2.073265552520752,31,1915,0.24625416100025177,0.06275312602519989,0.373986154794693,36,2174,0.23852422833442688,0.06815015524625778,0.34673944115638733,30,1804,0.25889089703559875,0.06975594162940979,0.31939491629600525,32,1988,0.25407326221466064,0.08205100148916245,0.3503483235836029,42,2163,0.2542096674442291,0.11735174059867859,0.433418869972229,22,1746,0.24243544042110443,0.05266182869672775,0.278595894575119,30,1837,0.2546409070491791,0.07633796334266663,0.4084433317184448,33,1733,0.24947166442871094,0.10003004223108292,0.36234185099601746
80,riemannian,4,1,0.7585738301277161,0.7292946577072144,0.25,1.3833287954330444,2.0725784301757812,30,2547,0.24323025345802307,0.0780886709690094,0.3363489508628845,37,2922,0.23772501945495605,0.07886442542076111,0.35918277502059937,28,2413,0.24766956269741058,0.07604758441448212,0.25527477264404297,34,2684,0.24947385489940643,0.10593738406896591,0.4854569733142853,35,2849,0.2637443542480469,0.153599813580513,0.48676371574401855,26,2312,0.24254083633422852,0.0983065664768219,0.45970776677131653,34,2465,0.25355422496795654,0.11472228169441223,0.5299873352050781,32,2288,0.2603890299797058,0.10682357847690582,0.32832789421081543
100,riemannian,4,1,0.6230632066726685,0.6862578392028809,0.25,1.3832560777664185,2.072784423828125,39,3210,0.24161744117736816,0.10238364338874817,0.39471569657325745,27,3653,0.2413795292377472,0.07925762981176376,0.2539955973625183,33,3011,0.2611297369003296,0.06748586148023605,0.2625673711299896,31,3371,0.2500081956386566,0.056866373866796494,0.2579718828201294,33,3504,0.24791212379932404,0.09056546539068222,0.31764864921569824,26,2880,0.24076730012893677,0.09159169346094131,0.2977405786514282,33,3101,0.24938271939754486,0.07766086608171463,0.28711172938346863,34,2870,0.2653370499610901,0.1245511993765831,0.3877699375152588
120,riemannian,4,1,0.5029579401016235,0.6546198725700378,0.25,1.3835561275482178,2.07231068611145,34,3874,0.2449619621038437,0.06619902700185776,0.24435803294181824,38,4416,0.24291294813156128,0.05656327307224274,0.2592065930366516,27,3581,0.25689756870269775,0.07672068476676941,0.21790091693401337,23,4055,0.2484229952096939,0.06649491935968399,0.21539440751075745,41,4204,0.2579706907272339,0.12558281421661377,0.32294532656669617,29,3439,0.23717482388019562,0.062161464244127274,0.2543739378452301,34,3739,0.25365835428237915,0.09696260839700699,0.316328763961792,30,3412,0.2570461928844452,0.08627089858055115,0.22576993703842163
140,riemannian,4,1,0.6186883449554443,0.6322970986366272,0.25,1.3826663494110107,2.0710248947143555,31,4561,0.24114102125167847,0.09083542227745056,0.27317091822624207,30,5105,0.23975490033626556,0.07219604402780533,0.2639758586883545,32,4176,0.2586095333099365,0.13393576443195343,0.363022118806839,30,4740,0.2495555579662323,0.0882335901260376,0.23257580399513245,43,4876,0.266982764005661,0.1794169396162033,0.400350958108902,27,4046,0.24265918135643005,0.09831157326698303,0.3313795328140259,34,4333,0.24194109439849854,0.1102253869175911,0.375650554895401,29,4003,0.2521294951438904,0.1219332218170166,0.25007614493370056
160,riemannian,4,1,0.6376811265945435,0.6166773438453674,0.25,1.3817991018295288,2.07011342048645,33,5254,0.24405236542224884,0.11636202782392502,0.31597238779067993,34,5833,0.24194669723510742,0.11717359721660614,0.370047926902771,31,4747,0.25257304310798645,0.0854586586356163,0.29086369276046753,36,5445,0.25032517313957214,0.11385684460401535,0.2949375510215759,40,5553,0.26363644003868103,0.17935675382614136,0.3906943202018738,21,4630,0.23654179275035858,0.1292518824338913,0.31044530868530273,31,4932,0.24451667070388794,0.10615470260381699,0.332539826631546,30,4566,0.2595253884792328,0.24892470240592957,0.44555386900901794
180,riemannian,4,1,0.6843279600143433,0.6031793355941772,0.25,1.3820157051086426,2.071168899536133,30,5945,0.24688808619976044,0.15746170282363892,0.26738041639328003,36,6543,0.24296416342258453,0.11327715218067169,0.25432682037353516,25,5372,0.25750628113746643,0.09643560647964478,0.2897716760635376,32,6128,0.2445404827594757,0.10933148860931396,0.2878841757774353,39,6187,0.2608709931373596,0.15322203934192657,0.3817230463027954,30,5232,0.24218416213989258,0.13789966702461243,0.3776969015598297,31,5512,0.2472410500049591,0.10984691977500916,0.2991800308227539,33,5161,0.2569614350795746,0.21215833723545074,0.40034979581832886
