step,mode,top_k,seed,train_loss,val_loss,mean_selected_gate,gate_entropy,softmax_entropy,expert_0_selected_count,expert_0_selected_cumulative,expert_0_mean_gate,expert_0_grad_raw,expert_0_grad_preconditioned,expert_1_selected_count,expert_1_selected_cumulative,expert_1_mean_gate,expert_1_grad_raw,expert_1_grad_preconditioned,expert_2_selected_count,expert_2_selected_cumulative,expert_2_mean_gate,expert_2_grad_raw,expert_2_grad_preconditioned,expert_3_selected_count,expert_3_selected_cumulative,expert_3_mean_gate,expert_3_grad_raw,expert_3_grad_preconditioned,expert_4_selected_count,expert_4_selected_cumulative,expert_4_mean_gate,expert_4_grad_raw,expert_4_grad_preconditioned,expert_5_selected_count,expert_5_selected_cumulative,expert_5_mean_gate,expert_5_grad_raw,expert_5_grad_preconditioned,expert_6_selected_count,expert_6_selected_cumulative,expert_6_mean_gate,expert_6_grad_raw,expert_6_grad_preconditioned,expert_7_selected_count,expert_7_selected_cumulative,expert_7_mean_gate,expert_7_grad_raw,expert_7_grad_preconditioned
1,riemannian,8,1,0.9341078996658325,0.8956236243247986,0.125,2.0734777450561523,2.0734777450561523,64,64,0.12635241448879242,0.036857374012470245,0.04091661050915718,64,64,0.12535876035690308,0.0451270192861557,0.03409981355071068,64,64,0.12427068501710892,0.03613817319273949,0.04464557766914368,64,64,0.12372679263353348,0.033991437405347824,0.037448592483997345,64,64,0.1264173686504364,0.031164972111582756,0.03134499117732048,64,64,0.12383996695280075,0.03118223138153553,0.033482421189546585,64,64,0.12488260120153427,0.04395966976881027,0.03368889167904854,64,64,0.12515141069889069,0.039397645741701126,0.044410135596990585
10,riemannian,8,1,0.9494256377220154,0.8897730112075806,0.125,2.0730557441711426,2.0730557441711426,64,640,0.12531587481498718,0.04379851371049881,0.1561288684606552,64,640,0.1270289570093155,0.041530389338731766,0.09973587840795517,64,640,0.1251971572637558,0.043016217648983,0.1390923261642456,64,640,0.12078136205673218,0.029248569160699844,0.10111347585916519,64,640,0.12816183269023895,0.03662730008363724,0.1149580329656601,64,640,0.12368714809417725,0.03129110112786293,0.09765997529029846,64,640,0.12651431560516357,0.049648676067590714,0.12518522143363953,64,640,0.12331333756446838,0.04732334986329079,0.15493255853652954
20,riemannian,8,1,0.8233870267868042,0.8814415335655212,0.125,2.0736422538757324,2.0736422538757324,64,1280,0.1233351081609726,0.048133816570043564,0.2603190541267395,64,1280,0.1254623979330063,0.04504365101456642,0.20313768088817596,64,1280,0.12331698089838028,0.04154456406831741,0.20353420078754425,64,1280,0.1265917271375656,0.04248083010315895,0.20807483792304993,64,1280,0.1286061406135559,0.03615120053291321,0.18266914784908295,64,1280,0.1229764074087143,0.03283963352441788,0.15745095908641815,64,1280,0.12541095912456512,0.04100377857685089,0.18483266234397888,64,1280,0.12430025637149811,0.03860980644822121,0.2262498140335083
30,riemannian,8,1,0.907461404800415,0.868506669998169,0.125,2.073577880859375,2.073577880859375,64,1920,0.1253429800271988,0.07575586438179016,0.3564617931842804,64,1920,0.12673640251159668,0.05418204888701439,0.29091140627861023,64,1920,0.12350020557641983,0.04699161648750305,0.25540608167648315,64,1920,0.12369522452354431,0.05127907916903496,0.2941996157169342,64,1920,0.1282535344362259,0.041902873665094376,0.307110458612442,64,1920,0.12321817129850388,0.035816945135593414,0.24543672800064087,64,1920,0.12525606155395508,0.04406580328941345,0.2709495425224304,64,1920,0.12399742007255554,0.0488232858479023,0.2783847749233246
40,riemannian,8,1,0.9314868450164795,0.8522140383720398,0.125,2.0733466148376465,2.0733466148376465,64,2560,0.12569405138492584,0.07846605032682419,0.38793954253196716,64,2560,0.12609468400478363,0.0645970031619072,0.3388649523258209,64,2560,0.1251872479915619,0.0557398796081543,0.3169820308685303,64,2560,0.12509498000144958,0.04448453336954117,0.3286534547805786,64,2560,0.12971603870391846,0.050582531839609146,0.33557453751564026,64,2560,0.12091462314128876,0.0492943599820137,0.3172524869441986,64,2560,0.1228523850440979,0.04375481605529785,0.3174585700035095,64,2560,0.12444600462913513,0.061838556081056595,0.33087629079818726
50,riemannian,8,1,1.0308341979980469,0.8341089487075806,0.125,2.0735816955566406,2.0735816955566406,64,3200,0.12637582421302795,0.12590831518173218,0.5503132343292236,64,3200,0.12425871193408966,0.09881020337343216,0.4600902795791626,64,3200,0.12259015440940857,0.0783965066075325,0.4535995423793793,64,3200,0.12697164714336395,0.07662109285593033,0.42902761697769165,64,3200,0.12613604962825775,0.0675676092505455,0.43120238184928894,64,3200,0.12597040832042694,0.08050289005041122,0.5496626496315002,64,3200,0.12365435063838959,0.08450896292924881,0.4960514008998871,64,3200,0.12404288351535797,0.11208754777908325,0.4637269973754883
60,riemannian,8,1,0.7712982296943665,0.81422358751297,0.125,2.0734946727752686,2.0734946727752686,64,3840,0.12494243681430817,0.0612821988761425,0.3072236180305481,64,3840,0.12476873397827148,0.05415234714746475,0.2606203258037567,64,3840,0.12484141439199448,0.059341900050640106,0.2621726393699646,64,3840,0.12472499161958694,0.04349469393491745,0.23973020911216736,64,3840,0.1287752091884613,0.04838602989912033,0.30942341685295105,64,3840,0.12202395498752594,0.050693463534116745,0.29366376996040344,64,3840,0.12699022889137268,0.061049800366163254,0.3198434114456177,64,3840,0.12293305993080139,0.060071732848882675,0.254659503698349
70,riemannian,8,1,0.8765054941177368,0.7965261340141296,0.1249999925494194,2.0735411643981934,2.0735411643981934,64,4480,0.12513329088687897,0.07570875436067581,0.3068627417087555,64,4480,0.12505507469177246,0.07660549879074097,0.2686053216457367,64,4480,0.12432103604078293,0.06649386882781982,0.2962823510169983,64,4480,0.12600646913051605,0.06254012137651443,0.3107432723045349,64,4480,0.12921008467674255,0.05379720404744148,0.3529544174671173,64,4480,0.12178899347782135,0.04816986247897148,0.31535106897354126,64,4480,0.12405022233724594,0.06599919497966766,0.32930633425712585,64,4480,0.12443481385707855,0.0732525885105133,0.29801324009895325
80,riemannian,8,1,0.8241748213768005,0.7810892462730408,0.125,2.073179006576538,2.073179006576538,64,5120,0.12473379075527191,0.08468668907880783,0.3090918958187103,64,5120,0.12539562582969666,0.06665986031293869,0.2555081844329834,64,5120,0.12066377699375153,0.0783354863524437,0.3177804946899414,64,5120,0.12607473134994507,0.06573614478111267,0.342637300491333,64,5120,0.12845638394355774,0.07023576647043228,0.3402588963508606,64,5120,0.12135454267263412,0.05528613179922104,0.3259507417678833,64,5120,0.12671151757240295,0.07276742160320282,0.3727330267429352,64,5120,0.12660962343215942,0.07926015555858612,0.2932485044002533
90,riemannian,8,1,0.7290372252464294,0.7646468281745911,0.125,2.0737690925598145,2.0737688541412354,64,5760,0.12349645048379898,0.079954132437706,0.29838526248931885,64,5760,0.12844109535217285,0.07953678071498871,0.284432053565979,64,5760,0.12506166100502014,0.07963918149471283,0.3190250098705292,64,5760,0.12600120902061462,0.06898561120033264,0.28878849744796753,64,5760,0.12617434561252594,0.07704463601112366,0.3227849006652832,64,5760,0.12149988859891891,0.055195655673742294,0.2686728537082672,64,5760,0.12777605652809143,0.0814354345202446,0.32888317108154297,64,5760,0.12154928594827652,0.06164855509996414,0.27610620856285095
