step,mode,top_k,seed,train_loss,val_loss,mean_selected_gate,gate_entropy,softmax_entropy,expert_0_selected_count,expert_0_selected_cumulative,expert_0_mean_gate,expert_0_grad_raw,expert_0_grad_preconditioned,expert_1_selected_count,expert_1_selected_cumulative,expert_1_mean_gate,expert_1_grad_raw,expert_1_grad_preconditioned,expert_2_selected_count,expert_2_selected_cumulative,expert_2_mean_gate,expert_2_grad_raw,expert_2_grad_preconditioned,expert_3_selected_count,expert_3_selected_cumulative,expert_3_mean_gate,expert_3_grad_raw,expert_3_grad_preconditioned,expert_4_selected_count,expert_4_selected_cumulative,expert_4_mean_gate,expert_4_grad_raw,expert_4_grad_preconditioned,expert_5_selected_count,expert_5_selected_cumulative,expert_5_mean_gate,expert_5_grad_raw,expert_5_grad_preconditioned,expert_6_selected_count,expert_6_selected_cumulative,expert_6_mean_gate,expert_6_grad_raw,expert_6_grad_preconditioned,expert_7_selected_count,expert_7_selected_cumulative,expert_7_mean_gate,expert_7_grad_raw,expert_7_grad_preconditioned
1,moe-riemannian,8,0,1.4790198802947998,1.430621862411499,0.125,2.072633743286133,2.072633743286133,64,64,0.12351004779338837,0.14083029329776764,0.12920774519443512,64,64,0.12619109451770782,0.1232929676771164,0.09195234626531601,64,64,0.1219627857208252,0.1265142410993576,0.17335902154445648,64,64,0.1236402615904808,0.1523755043745041,0.13077089190483093,64,64,0.1295228898525238,0.2036559134721756,0.18173883855342865,64,64,0.1253768801689148,0.1643683910369873,0.1459958702325821,64,64,0.12511858344078064,0.1405499279499054,0.16911371052265167,64,64,0.12467744946479797,0.14207342267036438,0.13160298764705658
10,moe-riemannian,8,0,1.4208147525787354,1.3622372150421143,0.125,2.0723228454589844,2.0723228454589844,64,640,0.12152214348316193,0.19459322094917297,1.2355846166610718,64,640,0.12511004507541656,0.19554191827774048,1.4146442413330078,64,640,0.12576347589492798,0.2230783998966217,1.469386339187622,64,640,0.125821053981781,0.2236790508031845,1.2889505624771118,64,640,0.12526719272136688,0.2498370110988617,1.3399666547775269,64,640,0.1252734214067459,0.23463916778564453,1.2716530561447144,64,640,0.12508444488048553,0.17211705446243286,1.194180965423584,64,640,0.126158207654953,0.18377357721328735,1.2392222881317139
20,moe-riemannian,8,0,1.0768418312072754,1.2252663373947144,0.125,2.072768211364746,2.072768211364746,64,1280,0.12578637897968292,0.26873916387557983,1.244640588760376,64,1280,0.1245865523815155,0.2950131297111511,1.1915346384048462,64,1280,0.1216462105512619,0.3073298931121826,1.1329057216644287,64,1280,0.1216069757938385,0.27389419078826904,1.201145052909851,64,1280,0.12838540971279144,0.3220272362232208,1.2630369663238525,64,1280,0.1279841661453247,0.30515530705451965,1.2428072690963745,64,1280,0.1264609694480896,0.26533299684524536,1.0839450359344482,64,1280,0.12354332208633423,0.27416008710861206,1.1560083627700806
30,moe-riemannian,8,0,1.2889702320098877,1.1313084363937378,0.125,2.073157787322998,2.073157787322998,64,1920,0.12321768701076508,0.32978782057762146,1.156145691871643,64,1920,0.12382879853248596,0.3056058883666992,1.1904919147491455,64,1920,0.12562665343284607,0.40443170070648193,1.1837882995605469,64,1920,0.12259142845869064,0.34958416223526,1.1450353860855103,64,1920,0.12755267322063446,0.4072723090648651,1.2140231132507324,64,1920,0.12813431024551392,0.3566510081291199,1.1739939451217651,64,1920,0.12703992426395416,0.3510059416294098,1.1895511150360107,64,1920,0.12200851738452911,0.29714536666870117,1.169330358505249
40,moe-riemannian,8,0,1.1133897304534912,1.0788819789886475,0.125,2.0714263916015625,2.0714263916015625,64,2560,0.12091671675443649,0.23861345648765564,0.8368100523948669,64,2560,0.12671881914138794,0.2186601161956787,0.8454610109329224,64,2560,0.12435558438301086,0.2525846064090729,0.816680908203125,64,2560,0.12585733830928802,0.25929734110832214,0.8157514929771423,64,2560,0.12579742074012756,0.25426656007766724,0.7870670557022095,64,2560,0.12723058462142944,0.2433224618434906,0.8445344567298889,64,2560,0.1265266090631485,0.22356709837913513,0.8095105886459351,64,2560,0.12259692698717117,0.2271176129579544,0.7935853600502014
50,moe-riemannian,8,0,0.9068176746368408,1.0486136674880981,0.125,2.071474313735962,2.071474313735962,64,3200,0.12566930055618286,0.24424320459365845,0.7972938418388367,64,3200,0.12796509265899658,0.3229261040687561,0.7694509029388428,64,3200,0.12591125071048737,0.31414297223091125,0.7375884652137756,64,3200,0.12210458517074585,0.2582840025424957,0.6670776009559631,64,3200,0.12493676692247391,0.24959604442119598,0.8153979778289795,64,3200,0.1224016547203064,0.1975393146276474,0.6341414451599121,64,3200,0.12597042322158813,0.20937122404575348,0.7035611867904663,64,3200,0.1250409185886383,0.31377115845680237,0.9350641965866089
60,moe-riemannian,8,0,1.084517002105713,1.0200412273406982,0.125,2.072509288787842,2.072509288787842,64,3840,0.12244267761707306,0.24256955087184906,0.8612970113754272,64,3840,0.12621323764324188,0.3392844498157501,0.8266507387161255,64,3840,0.12546926736831665,0.3093492388725281,0.7198085188865662,64,3840,0.12252698093652725,0.32478296756744385,0.8038097620010376,64,3840,0.13107791543006897,0.3843100666999817,0.8052913546562195,64,3840,0.12412070482969284,0.37851300835609436,0.8505983352661133,64,3840,0.12147040665149689,0.28073713183403015,0.8464747071266174,64,3840,0.12667882442474365,0.273955762386322,0.9026214480400085
70,moe-riemannian,8,0,0.8849495649337769,1.0005110502243042,0.125,2.072998046875,2.072998046875,64,4480,0.1254228800535202,0.2798391282558441,0.711207389831543,64,4480,0.12701672315597534,0.2719484567642212,0.6552268266677856,64,4480,0.12538039684295654,0.23569320142269135,0.5670203566551208,64,4480,0.12242627143859863,0.26253655552864075,0.6520233154296875,64,4480,0.12892895936965942,0.26217639446258545,0.6377279162406921,64,4480,0.12518271803855896,0.2810188829898834,0.7343864440917969,64,4480,0.12464244663715363,0.26635226607322693,0.6861733794212341,64,4480,0.12099961191415787,0.25752386450767517,0.7358824014663696
80,moe-riemannian,8,0,0.9048700332641602,0.9870383143424988,0.125,2.0718092918395996,2.0718092918395996,64,5120,0.11953173577785492,0.15302102267742157,0.5912846326828003,64,5120,0.12789088487625122,0.1844935566186905,0.6036595702171326,64,5120,0.12728579342365265,0.17220626771450043,0.5759469866752625,64,5120,0.12260937690734863,0.2221442312002182,0.5738978981971741,64,5120,0.12718771398067474,0.19771233201026917,0.5678566098213196,64,5120,0.12897220253944397,0.2010011374950409,0.6009442806243896,64,5120,0.12275418639183044,0.1834031045436859,0.5810473561286926,64,5120,0.12376811355352402,0.19073906540870667,0.6168333888053894
90,moe-riemannian,8,0,0.9456263780593872,0.9695470333099365,0.125,2.0717639923095703,2.0717639923095703,64,5760,0.12028345465660095,0.2694859206676483,0.7104189395904541,64,5760,0.12807545065879822,0.35841134190559387,0.6176799535751343,64,5760,0.12656269967556,0.31760066747665405,0.5688075423240662,64,5760,0.12598329782485962,0.32472532987594604,0.6583410501480103,64,5760,0.12603703141212463,0.31259843707084656,0.5954633355140686,64,5760,0.1260591596364975,0.3446367084980011,0.6998674273490906,64,5760,0.12450539320707321,0.35353195667266846,0.7008112668991089,64,5760,0.12249350547790527,0.2838911712169647,0.6969025135040283
100,moe-riemannian,8,0,1.2646323442459106,0.9576890468597412,0.125,2.0704617500305176,2.0704617500305176,64,6400,0.12296517193317413,0.5352480411529541,0.9493184685707092,64,6400,0.12201239168643951,0.3649907410144806,0.913220226764679,64,6400,0.12525084614753723,0.5331990122795105,1.1286466121673584,64,6400,0.12402178347110748,0.4527643620967865,0.9577931761741638,64,6400,0.129499614238739,0.503697395324707,0.961709201335907,64,6400,0.1303221732378006,0.6198422312736511,1.133172869682312,64,6400,0.12472744286060333,0.5188624262809753,1.1252931356430054,64,6400,0.1212005540728569,0.44280198216438293,0.8695147037506104
110,moe-riemannian,8,0,1.0040111541748047,0.9487053155899048,0.125,2.071263313293457,2.071263313293457,64,7040,0.11813616007566452,0.3138444721698761,0.6741982102394104,64,7040,0.127608984708786,0.331486314535141,0.587488055229187,64,7040,0.12809967994689941,0.3039771616458893,0.5852340459823608,64,7040,0.12262424826622009,0.3048321306705475,0.5640184879302979,64,7040,0.1270664483308792,0.3414803445339203,0.6099750399589539,64,7040,0.12798961997032166,0.33015722036361694,0.6047433018684387,64,7040,0.12415409833192825,0.2782144844532013,0.6247753500938416,64,7040,0.12432075291872025,0.3559640944004059,0.8009053468704224
120,moe-riemannian,8,0,0.8919858336448669,0.9430447816848755,0.125,2.071237564086914,2.071237564086914,64,7680,0.12047659605741501,0.21258290112018585,0.6186522245407104,64,7680,0.12473375350236893,0.22393281757831573,0.5758371949195862,64,7680,0.1288699060678482,0.26827389001846313,0.5365102887153625,64,7680,0.1238105520606041,0.2140389382839203,0.6017636656761169,64,7680,0.1269291639328003,0.2495652437210083,0.606843113899231,64,7680,0.1257953643798828,0.23279422521591187,0.6258973479270935,64,7680,0.1260453760623932,0.2718040943145752,0.6224817037582397,64,7680,0.12333928793668747,0.2304212749004364,0.6377142667770386
130,moe-riemannian,8,0,0.9550895690917969,0.935507595539093,0.125,2.0681445598602295,2.0681445598602295,64,8320,0.1224813163280487,0.26594918966293335,0.5043985247612,64,8320,0.12156859040260315,0.21775953471660614,0.4764801561832428,64,8320,0.1259847730398178,0.3088075816631317,0.5312111973762512,64,8320,0.12441173195838928,0.2559605836868286,0.4993985593318939,64,8320,0.13015985488891602,0.2779064476490021,0.5533167123794556,64,8320,0.127509206533432,0.27541694045066833,0.5207733511924744,64,8320,0.12425801157951355,0.22719720005989075,0.5444634556770325,64,8320,0.12362651526927948,0.23631449043750763,0.5184928178787231
