step,mode,top_k,seed,train_loss,val_loss,mean_selected_gate,gate_entropy,softmax_entropy,expert_0_selected_count,expert_0_selected_cumulative,expert_0_mean_gate,expert_0_grad_raw,expert_0_grad_preconditioned,expert_1_selected_count,expert_1_selected_cumulative,expert_1_mean_gate,expert_1_grad_raw,expert_1_grad_preconditioned,expert_2_selected_count,expert_2_selected_cumulative,expert_2_mean_gate,expert_2_grad_raw,expert_2_grad_preconditioned,expert_3_selected_count,expert_3_selected_cumulative,expert_3_mean_gate,expert_3_grad_raw,expert_3_grad_preconditioned,expert_4_selected_count,expert_4_selected_cumulative,expert_4_mean_gate,expert_4_grad_raw,expert_4_grad_preconditioned,expert_5_selected_count,expert_5_selected_cumulative,expert_5_mean_gate,expert_5_grad_raw,expert_5_grad_preconditioned,expert_6_selected_count,expert_6_selected_cumulative,expert_6_mean_gate,expert_6_grad_raw,expert_6_grad_preconditioned,expert_7_selected_count,expert_7_selected_cumulative,expert_7_mean_gate,expert_7_grad_raw,expert_7_grad_preconditioned
1,moe-riemannian,8,3,1.0060830116271973,1.320295810699463,0.125,2.0731358528137207,2.0731358528137207,64,64,0.12842530012130737,0.12491666525602341,0.13000532984733582,64,64,0.12643125653266907,0.0933164656162262,0.09697550535202026,64,64,0.12680864334106445,0.1279899924993515,0.13282226026058197,64,64,0.12884090840816498,0.13172583281993866,0.129938542842865,64,64,0.12760452926158905,0.11313144117593765,0.1328357458114624,64,64,0.11659854650497437,0.08864816278219223,0.0780964195728302,64,64,0.12550821900367737,0.1327543407678604,0.12899000942707062,64,64,0.11978258192539215,0.09585065394639969,0.09975367039442062
10,moe-riemannian,8,3,1.2147901058197021,1.2638771533966064,0.125,2.072788715362549,2.072788715362549,64,640,0.12690287828445435,0.19535477459430695,1.116727590560913,64,640,0.12378997355699539,0.19197551906108856,1.0987921953201294,64,640,0.12938958406448364,0.24280858039855957,1.073372721672058,64,640,0.12988236546516418,0.19816522300243378,1.2079335451126099,64,640,0.125425785779953,0.1565006822347641,1.2294851541519165,64,640,0.11964528262615204,0.18002966046333313,1.162144422531128,64,640,0.12645243108272552,0.2528132200241089,1.140686273574829,64,640,0.11851170659065247,0.12797337770462036,1.0502877235412598
20,moe-riemannian,8,3,0.9179367423057556,1.1316392421722412,0.125,2.072669506072998,2.072669506072998,64,1280,0.12799710035324097,0.28749769926071167,1.0395786762237549,64,1280,0.12374340742826462,0.27098771929740906,1.0773659944534302,64,1280,0.12773644924163818,0.3200252950191498,1.0626857280731201,64,1280,0.12761721014976501,0.30621978640556335,1.063288688659668,64,1280,0.1308421790599823,0.27850571274757385,1.0668035745620728,64,1280,0.11896669864654541,0.2563589811325073,0.9908300638198853,64,1280,0.12520378828048706,0.3262656629085541,0.9671023488044739,64,1280,0.11789318919181824,0.21633058786392212,1.003998875617981
30,moe-riemannian,8,3,0.9124614000320435,1.0518672466278076,0.125,2.0722172260284424,2.0722172260284424,64,1920,0.12569758296012878,0.19264262914657593,0.7368751764297485,64,1920,0.12272654473781586,0.21217897534370422,0.7756635546684265,64,1920,0.1289617419242859,0.22505757212638855,0.6912843585014343,64,1920,0.1315142810344696,0.22572600841522217,0.8177810311317444,64,1920,0.126896470785141,0.22625015676021576,0.7353052496910095,64,1920,0.11941895633935928,0.21364790201187134,0.7050182223320007,64,1920,0.12551020085811615,0.24241308867931366,0.7102155685424805,64,1920,0.11927421391010284,0.17809230089187622,0.672375500202179
40,moe-riemannian,8,3,0.8232406377792358,1.007287859916687,0.125,2.071852922439575,2.071852922439575,64,2560,0.1265876293182373,0.23400788009166718,0.7100099325180054,64,2560,0.12177196890115738,0.21437352895736694,0.6916205286979675,64,2560,0.12985818088054657,0.2837987542152405,0.6813027858734131,64,2560,0.13149422407150269,0.278116911649704,0.7875957489013672,64,2560,0.12609755992889404,0.24222725629806519,0.7636904716491699,64,2560,0.11687834560871124,0.21768175065517426,0.6246614456176758,64,2560,0.12883982062339783,0.286420077085495,0.6564015746116638,64,2560,0.11847227066755295,0.19126534461975098,0.7112752199172974
50,moe-riemannian,8,3,0.8639662265777588,0.9821745753288269,0.125,2.0717968940734863,2.0717968940734863,64,3200,0.12727689743041992,0.2312888354063034,0.8670207858085632,64,3200,0.12463510036468506,0.25662314891815186,0.8443678021430969,64,3200,0.12654978036880493,0.235383078455925,0.9183176755905151,64,3200,0.12930050492286682,0.2531895935535431,0.8566123247146606,64,3200,0.12994509935379028,0.2554296851158142,0.8911656141281128,64,3200,0.1195005550980568,0.19716793298721313,0.8497841954231262,64,3200,0.12228026986122131,0.2511270046234131,0.8107375502586365,64,3200,0.12051177769899368,0.240697979927063,0.8267314434051514
60,moe-riemannian,8,3,0.8488215208053589,0.9652348160743713,0.125,2.072566509246826,2.072566509246826,64,3840,0.1302405297756195,0.20471404492855072,0.6796283721923828,64,3840,0.12416176497936249,0.19256556034088135,0.6108288764953613,64,3840,0.12710291147232056,0.20268045365810394,0.6537728905677795,64,3840,0.13010194897651672,0.23233306407928467,0.7127262949943542,64,3840,0.12657490372657776,0.22493413090705872,0.6126071810722351,64,3840,0.11821351945400238,0.1889892816543579,0.6343590021133423,64,3840,0.12494973838329315,0.22488562762737274,0.7318059802055359,64,3840,0.11865468323230743,0.17358525097370148,0.6548115611076355
70,moe-riemannian,8,3,0.5955391526222229,0.9530872106552124,0.1249999925494194,2.072807550430298,2.072807550430298,64,4480,0.12772208452224731,0.14884713292121887,0.4339557886123657,64,4480,0.12316056340932846,0.1412350982427597,0.4078434407711029,64,4480,0.12779289484024048,0.16838563978672028,0.45623934268951416,64,4480,0.12908634543418884,0.15942296385765076,0.4998718500137329,64,4480,0.12834599614143372,0.14021269977092743,0.4281681180000305,64,4480,0.12080787122249603,0.11815007030963898,0.43194103240966797,64,4480,0.1239776611328125,0.1832508146762848,0.54749995470047,64,4480,0.11910657584667206,0.1182214766740799,0.49089938402175903
80,moe-riemannian,8,3,0.8326791524887085,0.9427458643913269,0.125,2.0716164112091064,2.0716164112091064,64,5120,0.13086363673210144,0.24707451462745667,0.7318563461303711,64,5120,0.12369034439325333,0.2102385312318802,0.6202508211135864,64,5120,0.12873302400112152,0.23855146765708923,0.6980413198471069,64,5120,0.13214795291423798,0.21637490391731262,0.6853370070457458,64,5120,0.12422801554203033,0.23356786370277405,0.5907381772994995,64,5120,0.11565101146697998,0.21967698633670807,0.65138179063797,64,5120,0.1281023621559143,0.22016942501068115,0.7233213186264038,64,5120,0.11658366024494171,0.21037663519382477,0.6103427410125732
90,moe-riemannian,8,3,0.9195723533630371,0.9333529472351074,0.125,2.0715808868408203,2.0715808868408203,64,5760,0.1282934844493866,0.2177293300628662,0.637757420539856,64,5760,0.12237407267093658,0.24580666422843933,0.6123248338699341,64,5760,0.12666192650794983,0.28349775075912476,0.6319528818130493,64,5760,0.13196000456809998,0.29290395975112915,0.6749355792999268,64,5760,0.12673696875572205,0.2801903188228607,0.6074832081794739,64,5760,0.11728549003601074,0.2421059012413025,0.5615229606628418,64,5760,0.12765659391880035,0.3020140528678894,0.7557677626609802,64,5760,0.11903145164251328,0.2214018851518631,0.606749415397644
