step,mode,top_k,seed,train_loss,val_loss,mean_selected_gate,gate_entropy,softmax_entropy,expert_0_selected_count,expert_0_selected_cumulative,expert_0_mean_gate,expert_0_grad_raw,expert_0_grad_preconditioned,expert_1_selected_count,expert_1_selected_cumulative,expert_1_mean_gate,expert_1_grad_raw,expert_1_grad_preconditioned,expert_2_selected_count,expert_2_selected_cumulative,expert_2_mean_gate,expert_2_grad_raw,expert_2_grad_preconditioned,expert_3_selected_count,expert_3_selected_cumulative,expert_3_mean_gate,expert_3_grad_raw,expert_3_grad_preconditioned,expert_4_selected_count,expert_4_selected_cumulative,expert_4_mean_gate,expert_4_grad_raw,expert_4_grad_preconditioned,expert_5_selected_count,expert_5_selected_cumulative,expert_5_mean_gate,expert_5_grad_raw,expert_5_grad_preconditioned,expert_6_selected_count,expert_6_selected_cumulative,expert_6_mean_gate,expert_6_grad_raw,expert_6_grad_preconditioned,expert_7_selected_count,expert_7_selected_cumulative,expert_7_mean_gate,expert_7_grad_raw,expert_7_grad_preconditioned
1,riemannian,8,3,1.0060830116271973,1.3219821453094482,0.125,2.0731358528137207,2.0731358528137207,64,64,0.12842530012130737,0.04638092219829559,0.04713542014360428,64,64,0.12643125653266907,0.033975061029195786,0.03541497513651848,64,64,0.12680864334106445,0.045173756778240204,0.04739006608724594,64,64,0.12884090840816498,0.04691998288035393,0.04681340232491493,64,64,0.12760452926158905,0.03952213004231453,0.046329788863658905,64,64,0.11659854650497437,0.03021981194615364,0.026624266058206558,64,64,0.12550821900367737,0.047330379486083984,0.04611533135175705,64,64,0.11978258192539215,0.03304461017251015,0.034501440823078156
10,riemannian,8,3,1.248598337173462,1.3102164268493652,0.125,2.0727977752685547,2.0727977752685547,64,640,0.12689462304115295,0.05125603824853897,0.23893685638904572,64,640,0.12380102276802063,0.050610125064849854,0.17605632543563843,64,640,0.1293918788433075,0.06523916870355606,0.21680638194084167,64,640,0.12986619770526886,0.051454219967126846,0.24476028978824615,64,640,0.12544101476669312,0.037556007504463196,0.1983446478843689,64,640,0.11965736746788025,0.04737982526421547,0.17146362364292145,64,640,0.12641587853431702,0.06879878789186478,0.29095256328582764,64,640,0.11853198707103729,0.0312739834189415,0.13744822144508362
20,riemannian,8,3,1.070356011390686,1.283446192741394,0.125,2.072700262069702,2.072700262069702,64,1280,0.12790068984031677,0.07043973356485367,0.4089532792568207,64,1280,0.1238110363483429,0.059542324393987656,0.38686975836753845,64,1280,0.1277768611907959,0.08019125461578369,0.4412790834903717,64,1280,0.12755616009235382,0.07288120687007904,0.44561681151390076,64,1280,0.1309407353401184,0.06871200352907181,0.37263423204421997,64,1280,0.1190224140882492,0.054052989929914474,0.3326146900653839,64,1280,0.12501263618469238,0.09269516915082932,0.435392290353775,64,1280,0.11797948181629181,0.0374763086438179,0.3061690628528595
30,riemannian,8,3,1.0783159732818604,1.2433218955993652,0.125,2.0722742080688477,2.0722742080688477,64,1920,0.1255609393119812,0.07540234923362732,0.3634366989135742,64,1920,0.12275189161300659,0.062212035059928894,0.3834822177886963,64,1920,0.12910713255405426,0.07889960706233978,0.382721483707428,64,1920,0.13133376836776733,0.07888924330472946,0.41899731755256653,64,1920,0.1270664930343628,0.07134503871202469,0.3823750615119934,64,1920,0.11945059895515442,0.060796190053224564,0.3782007098197937,64,1920,0.1254076063632965,0.09999202936887741,0.3964915871620178,64,1920,0.11932158470153809,0.04640854150056839,0.34388160705566406
40,riemannian,8,3,0.9892098307609558,1.1951038837432861,0.125,2.0719552040100098,2.0719552040100098,64,2560,0.12642541527748108,0.09384061396121979,0.3440002202987671,64,2560,0.12171406298875809,0.08209270238876343,0.3990679085254669,64,2560,0.13016152381896973,0.1072230339050293,0.4086731970310211,64,2560,0.13120341300964355,0.10366786271333694,0.4344274401664734,64,2560,0.12638525664806366,0.08908278495073318,0.4286865293979645,64,2560,0.11691835522651672,0.07017135620117188,0.36781325936317444,64,2560,0.12869331240653992,0.1338706910610199,0.43032175302505493,64,2560,0.11849865317344666,0.0656779482960701,0.3556072413921356
50,riemannian,8,3,1.0661555528640747,1.15415620803833,0.125,2.0718166828155518,2.0718166828155518,64,3200,0.12700843811035156,0.12973545491695404,0.43003734946250916,64,3200,0.12457126379013062,0.10822923481464386,0.47182753682136536,64,3200,0.1268312782049179,0.10948997735977173,0.48791390657424927,64,3200,0.12918691337108612,0.11663392931222916,0.47915831208229065,64,3200,0.1301131546497345,0.10222829878330231,0.5308256149291992,64,3200,0.11949154734611511,0.07311873883008957,0.41807815432548523,64,3200,0.12243020534515381,0.1539299339056015,0.441259503364563,64,3200,0.12036718428134918,0.08766760677099228,0.4290957450866699
60,riemannian,8,3,1.0098780393600464,1.1177603006362915,0.125,2.0725488662719727,2.0725488662719727,64,3840,0.1302279680967331,0.09323100745677948,0.37106481194496155,64,3840,0.12386107444763184,0.10132824629545212,0.3706040382385254,64,3840,0.12736782431602478,0.08967236429452896,0.3678857386112213,64,3840,0.1299407184123993,0.0865846499800682,0.3701540231704712,64,3840,0.12658652663230896,0.0987367182970047,0.39895451068878174,64,3840,0.1181238666176796,0.07999052107334137,0.34840628504753113,64,3840,0.12538471817970276,0.10936462134122849,0.3767269551753998,64,3840,0.11850731074810028,0.07584840804338455,0.35576847195625305
70,riemannian,8,3,0.6847784519195557,1.0921841859817505,0.125,2.072734832763672,2.072734832763672,64,4480,0.12783102691173553,0.05465807393193245,0.27492737770080566,64,4480,0.12274394184350967,0.07214857637882233,0.27173933386802673,64,4480,0.12798738479614258,0.08024447411298752,0.29294833540916443,64,4480,0.12895071506500244,0.06964436173439026,0.27809223532676697,64,4480,0.12840476632118225,0.07277850806713104,0.2838401198387146,64,4480,0.12059088051319122,0.05901561677455902,0.26828521490097046,64,4480,0.12457652390003204,0.08430729061365128,0.3017333745956421,64,4480,0.11891476809978485,0.05718071758747101,0.2873697280883789
80,riemannian,8,3,0.9760397672653198,1.0673998594284058,0.125,2.0713930130004883,2.0713930130004883,64,5120,0.1307268887758255,0.10462255775928497,0.4042716324329376,64,5120,0.12303631752729416,0.08494031429290771,0.3303984999656677,64,5120,0.1292804479598999,0.10717777907848358,0.3537132740020752,64,5120,0.13210122287273407,0.09876397252082825,0.35071325302124023,64,5120,0.12409693747758865,0.09369588643312454,0.3316914141178131,64,5120,0.1153455376625061,0.08278151601552963,0.3063085675239563,64,5120,0.12932232022285461,0.11641936004161835,0.3199017345905304,64,5120,0.11609035730361938,0.08135948330163956,0.290983110666275
90,riemannian,8,3,1.0506703853607178,1.0483887195587158,0.125,2.071307897567749,2.071307897567749,64,5760,0.12841518223285675,0.08986091613769531,0.33957746624946594,64,5760,0.12154785543680191,0.08750052005052567,0.3000777065753937,64,5760,0.12698589265346527,0.11164651066064835,0.33882299065589905,64,5760,0.13182507455348969,0.1099923774600029,0.36158257722854614,64,5760,0.12676367163658142,0.10141769796609879,0.3378539979457855,64,5760,0.11691645532846451,0.08414019644260406,0.28200244903564453,64,5760,0.1289220005273819,0.1440160870552063,0.31970512866973877,64,5760,0.11862387508153915,0.07499764114618301,0.2774306535720825
