step,mode,top_k,seed,train_loss,val_loss,mean_selected_gate,gate_entropy,softmax_entropy,expert_0_selected_count,expert_0_selected_cumulative,expert_0_mean_gate,expert_0_grad_raw,expert_0_grad_preconditioned,expert_1_selected_count,expert_1_selected_cumulative,expert_1_mean_gate,expert_1_grad_raw,expert_1_grad_preconditioned,expert_2_selected_count,expert_2_selected_cumulative,expert_2_mean_gate,expert_2_grad_raw,expert_2_grad_preconditioned,expert_3_selected_count,expert_3_selected_cumulative,expert_3_mean_gate,expert_3_grad_raw,expert_3_grad_preconditioned,expert_4_selected_count,expert_4_selected_cumulative,expert_4_mean_gate,expert_4_grad_raw,expert_4_grad_preconditioned,expert_5_selected_count,expert_5_selected_cumulative,expert_5_mean_gate,expert_5_grad_raw,expert_5_grad_preconditioned,expert_6_selected_count,expert_6_selected_cumulative,expert_6_mean_gate,expert_6_grad_raw,expert_6_grad_preconditioned,expert_7_selected_count,expert_7_selected_cumulative,expert_7_mean_gate,expert_7_grad_raw,expert_7_grad_preconditioned
1,moe-riemannian,2,0,1.4790198802947998,1.4317281246185303,0.5,0.6922902464866638,2.072633743286133,11,11,0.49643534421920776,0.11701945215463638,0.15339966118335724,19,19,0.49990564584732056,0.1050792783498764,0.07787712663412094,17,17,0.5008581280708313,0.09477154910564423,0.13812240958213806,15,15,0.5041736364364624,0.1072978675365448,0.09100911766290665,21,21,0.5043643712997437,0.15929625928401947,0.16179579496383667,19,19,0.49864649772644043,0.10291431099176407,0.09196146577596664,16,16,0.4953055679798126,0.08497243374586105,0.09420619904994965,10,10,0.4972986578941345,0.07916366308927536,0.07573219388723373
10,moe-riemannian,2,0,1.4295083284378052,1.3804681301116943,0.5,0.6922444701194763,2.072309732437134,13,136,0.5004432201385498,0.10756570100784302,0.6652557849884033,16,176,0.5014909505844116,0.2683278024196625,1.7537974119186401,16,174,0.5080944895744324,0.18018555641174316,1.5283691883087158,19,149,0.49877145886421204,0.12604717910289764,0.6817330121994019,13,169,0.4986790120601654,0.10063853114843369,0.6972091197967529,21,167,0.5013772249221802,0.22934165596961975,1.195582628250122,13,152,0.4940076172351837,0.09372837841510773,0.5616340041160583,17,157,0.49590378999710083,0.15779586136341095,1.0096547603607178
20,moe-riemannian,2,0,1.1064302921295166,1.2392065525054932,0.5,0.6923596858978271,2.0725934505462646,13,253,0.4958651661872864,0.11949750781059265,0.6698563098907471,19,365,0.5136788487434387,0.36567720770835876,1.1728434562683105,13,372,0.49664729833602905,0.13289952278137207,0.9601237177848816,17,281,0.49750423431396484,0.1349581778049469,0.8026453256607056,19,336,0.501562237739563,0.28952932357788086,1.701175570487976,20,345,0.5088833570480347,0.24258989095687866,1.1446313858032227,15,323,0.49126848578453064,0.15944568812847137,0.709248423576355,12,285,0.48362430930137634,0.09713380038738251,0.555287778377533
30,moe-riemannian,2,0,1.3375461101531982,1.1198887825012207,0.5,0.6918463706970215,2.0727741718292236,15,399,0.49175703525543213,0.1771102100610733,0.8659810423851013,20,573,0.5102671384811401,0.3730310797691345,1.3413738012313843,16,566,0.5032103061676025,0.3053666949272156,1.179520606994629,14,416,0.4988880753517151,0.18278123438358307,0.9699676632881165,17,497,0.5039805173873901,0.42877787351608276,1.612316608428955,20,520,0.5065456628799438,0.26933592557907104,1.137648105621338,14,476,0.4935714900493622,0.11794115602970123,0.5945369601249695,12,393,0.48115989565849304,0.15637198090553284,0.8552623987197876
40,moe-riemannian,2,0,1.0505707263946533,1.0305920839309692,0.5,0.691225528717041,2.070622682571411,8,497,0.4843088388442993,0.09751783311367035,0.41241970658302307,20,777,0.5198179483413696,0.34568512439727783,0.7540931105613708,22,769,0.5003629922866821,0.26351261138916016,1.1968728303909302,18,574,0.5033383369445801,0.23850306868553162,0.8464716672897339,16,679,0.4885239005088806,0.21513549983501434,0.7544770240783691,19,692,0.5085193514823914,0.27105554938316345,0.9355621933937073,13,622,0.4932361841201782,0.14045456051826477,0.6657990217208862,12,510,0.48089781403541565,0.1956004500389099,0.9166866540908813
50,moe-riemannian,2,0,0.9018329977989197,0.9702751636505127,0.5,0.6915619969367981,2.070432662963867,14,612,0.49086785316467285,0.15819895267486572,0.7623006105422974,26,1003,0.5122298002243042,0.4592876732349396,0.8072635531425476,20,959,0.49910563230514526,0.2971990704536438,0.8781972527503967,14,730,0.5040110945701599,0.37615489959716797,0.8604087829589844,15,833,0.49446946382522583,0.1319897323846817,0.4556095600128174,11,869,0.5110448598861694,0.1286560744047165,0.3601035475730896,15,773,0.49545034766197205,0.13162587583065033,0.6629819869995117,13,621,0.4847167432308197,0.1326204389333725,0.7994555234909058
60,moe-riemannian,2,0,1.022611379623413,0.9231662750244141,0.5,0.6915600299835205,2.0717577934265137,11,734,0.48902761936187744,0.17929281294345856,0.6447191834449768,26,1237,0.5043545961380005,0.3974383771419525,0.8321311473846436,17,1158,0.5025638341903687,0.1504250019788742,0.507429838180542,14,871,0.4978635609149933,0.1366255134344101,0.5130108594894409,25,1003,0.5020852088928223,0.6740304231643677,1.5288991928100586,13,1043,0.5001680850982666,0.2881148159503937,1.0269428491592407,11,896,0.49367111921310425,0.15907491743564606,0.5393113493919373,11,738,0.5008277297019958,0.13494284451007843,0.7147690653800964
70,moe-riemannian,2,0,0.8218179941177368,0.8888986110687256,0.5,0.690819263458252,2.07150936126709,12,840,0.49027156829833984,0.1250082552433014,0.508492648601532,22,1464,0.5302488207817078,0.2776326835155487,0.7975499629974365,15,1341,0.4849786162376404,0.1666213721036911,0.44340750575065613,13,1033,0.4965421259403229,0.18638481199741364,0.5224113464355469,24,1207,0.4898618459701538,0.404428094625473,1.1821318864822388,19,1218,0.5182737112045288,0.28594157099723816,0.5271932482719421,17,1020,0.47798919677734375,0.1373901665210724,0.6099885106086731,6,837,0.498639851808548,0.07257892191410065,0.5320637822151184
80,moe-riemannian,2,0,0.7931863069534302,0.8667845726013184,0.5,0.6899993419647217,2.0698623657226562,5,961,0.4800620973110199,0.10706575214862823,0.44919735193252563,23,1719,0.5367922782897949,0.26272478699684143,0.7496547102928162,21,1520,0.5052459239959717,0.2418150156736374,0.6483363509178162,16,1171,0.510839581489563,0.3207305073738098,0.7254445552825928,19,1387,0.48032906651496887,0.2220427393913269,0.6907025575637817,22,1385,0.5035303235054016,0.18944406509399414,0.5450053811073303,11,1168,0.4714737832546234,0.09344176203012466,0.5315811634063721,11,929,0.46179449558258057,0.08574283123016357,0.5399894714355469
90,moe-riemannian,2,0,0.7655134201049805,0.84540855884552,0.5,0.6898213028907776,2.0700953006744385,11,1074,0.49866971373558044,0.12311097979545593,0.5491699576377869,28,1959,0.5255826711654663,0.558076798915863,0.9511736035346985,19,1705,0.490278035402298,0.26202210783958435,0.7180396914482117,15,1318,0.5133292078971863,0.190571591258049,0.6019868850708008,18,1568,0.4890235364437103,0.4885428547859192,0.8694000244140625,19,1567,0.5016142129898071,0.27585557103157043,0.648435115814209,12,1308,0.4814882278442383,0.13980567455291748,0.5847241878509521,6,1021,0.4453575909137726,0.11123314499855042,0.4452446401119232
100,moe-riemannian,2,0,1.0009100437164307,0.8256867527961731,0.5,0.6908549070358276,2.0691421031951904,9,1166,0.4924966096878052,0.054647818207740784,0.27172723412513733,20,2183,0.5120171904563904,0.4226882755756378,0.7549813389778137,19,1881,0.49461886286735535,0.3453325033187866,1.3784101009368896,19,1493,0.5010378360748291,0.3342265188694,0.7217336297035217,21,1765,0.4927428960800171,0.3169984221458435,0.837367832660675,22,1743,0.5207458138465881,1.1455796957015991,1.4458047151565552,12,1466,0.47452545166015625,0.1796458512544632,0.9962331652641296,6,1103,0.48523271083831787,0.06842424720525742,0.3438822329044342
110,moe-riemannian,2,0,0.8260980844497681,0.8114769458770752,0.5,0.6900590658187866,2.0697877407073975,5,1274,0.4611288905143738,0.10277500003576279,0.3364273011684418,23,2409,0.5286197066307068,0.4533844590187073,0.6967512369155884,22,2087,0.4941692054271698,0.17927885055541992,0.4798668920993805,11,1646,0.5043155550956726,0.18019306659698486,0.4919874966144562,19,1966,0.4946078360080719,0.5024241209030151,1.3451385498046875,21,1920,0.5138448476791382,0.3983631730079651,1.1065683364868164,15,1595,0.4764271378517151,0.13105711340904236,0.585792601108551,12,1183,0.48185110092163086,0.14984183013439178,0.4949791133403778
120,moe-riemannian,2,0,0.7711389660835266,0.7942908406257629,0.5,0.6908180713653564,2.070242404937744,8,1379,0.47600027918815613,0.07158812135457993,0.3301611542701721,21,2654,0.5177293419837952,0.2538634240627289,0.6237566471099854,26,2291,0.500491738319397,0.3659976124763489,0.8693704605102539,13,1781,0.5072302222251892,0.2167264223098755,0.6015051603317261,26,2183,0.4916122853755951,0.3338339328765869,0.7609689235687256,14,2091,0.5111252069473267,0.2773583233356476,0.5450364351272583,11,1719,0.4919949769973755,0.10395078361034393,0.6350555419921875,9,1262,0.4848094582557678,0.2615445852279663,0.6629887819290161
130,moe-riemannian,2,0,0.7355000972747803,0.7813992500305176,0.5,0.6895737648010254,2.066549301147461,9,1475,0.4594775438308716,0.07447952777147293,0.2896294593811035,20,2898,0.5189205408096313,0.33910614252090454,0.5217524766921997,15,2497,0.4968176484107971,0.15609155595302582,0.3728480339050293,20,1952,0.5045462846755981,0.1896073967218399,0.5735962986946106,21,2373,0.49745553731918335,0.3241197168827057,0.7679092288017273,18,2239,0.5368775129318237,0.29273664951324463,0.6988296508789062,14,1868,0.4681110680103302,0.18490225076675415,0.49209150671958923,11,1338,0.47992584109306335,0.18980233371257782,0.645110011100769
140,moe-riemannian,2,0,0.6987907886505127,0.7676182389259338,0.5,0.6900783777236938,2.0690906047821045,7,1572,0.47913026809692383,0.10625725984573364,0.2800595164299011,17,3141,0.502044677734375,0.23769798874855042,0.4370965361595154,22,2682,0.5082716345787048,0.209462970495224,0.5315592885017395,25,2110,0.5149964690208435,0.4085460603237152,0.7154499888420105,19,2581,0.506012499332428,0.3972073197364807,0.7610635161399841,16,2391,0.5020203590393066,0.2579565942287445,0.6802836656570435,20,2028,0.47236233949661255,0.20528292655944824,0.667286217212677,2,1415,0.4803156852722168,0.03682754188776016,0.19795911014080048
150,moe-riemannian,2,0,0.6821342706680298,0.7487092614173889,0.5,0.6899080872535706,2.0675525665283203,9,1674,0.4618476629257202,0.11819285154342651,0.5137805938720703,27,3376,0.5295833349227905,0.2900007367134094,0.7544364929199219,13,2862,0.48086026310920715,0.14951561391353607,0.45937633514404297,16,2267,0.5044385194778442,0.2680737376213074,0.5331910252571106,23,2795,0.5016339421272278,0.3814728856086731,0.6512303948402405,16,2550,0.5156807899475098,0.18393491208553314,0.5130515098571777,13,2176,0.4778341054916382,0.10005190223455429,0.5625154972076416,11,1500,0.47473669052124023,0.09962022304534912,0.41755685210227966
160,moe-riemannian,2,0,0.6645508408546448,0.7426447868347168,0.5,0.689545750617981,2.067808151245117,8,1773,0.4783904552459717,0.158400297164917,0.554519772529602,17,3607,0.5317307710647583,0.3358130156993866,0.4062817394733429,17,3024,0.503616988658905,0.27102506160736084,0.5801683068275452,14,2423,0.5073553919792175,0.12857340276241302,0.4839950501918793,18,3017,0.5037118792533875,0.1804250180721283,0.39081329107284546,16,2714,0.4995690584182739,0.26226359605789185,0.5649064779281616,23,2315,0.49133947491645813,0.19498756527900696,0.7366223335266113,15,1607,0.47388407588005066,0.23074786365032196,0.5296503901481628
170,moe-riemannian,2,0,0.7795459032058716,0.7347251176834106,0.5,0.6888353824615479,2.0657949447631836,12,1881,0.4656194746494293,0.1321755349636078,0.48646223545074463,22,3835,0.5220847725868225,0.33939847350120544,0.6107538938522339,19,3206,0.49280890822410583,0.3193662762641907,0.6930045485496521,15,2588,0.49126482009887695,0.22595779597759247,0.6700842976570129,24,3248,0.5026891827583313,0.3615867793560028,0.6857621073722839,18,2869,0.5140545964241028,0.27945926785469055,0.5368559956550598,10,2446,0.48908814787864685,0.11413394659757614,0.41375309228897095,8,1687,0.4982442259788513,0.109666608273983,0.4210924208164215
180,moe-riemannian,2,0,0.6665247082710266,0.724881112575531,0.5,0.6887381672859192,2.0659358501434326,15,1984,0.4569215178489685,0.12805293500423431,0.430174857378006,23,4091,0.5259890556335449,0.28683748841285706,0.531897783279419,16,3400,0.5052900314331055,0.3381732106208801,0.5909372568130493,14,2727,0.5220922827720642,0.38296306133270264,0.6574934124946594,26,3496,0.4977315664291382,0.3696783185005188,0.8019570112228394,18,3023,0.5059114098548889,0.20611347258090973,0.615594208240509,7,2547,0.4666743278503418,0.15466199815273285,0.3875741958618164,9,1772,0.48226091265678406,0.10642021149396896,0.3715241253376007
190,moe-riemannian,2,0,0.745993435382843,0.7150774002075195,0.5,0.6892427206039429,2.066284656524658,7,2067,0.483736515045166,0.09290202707052231,0.37483111023902893,25,4360,0.5025671124458313,0.30159735679626465,0.606090247631073,19,3579,0.5128682255744934,0.1675117462873459,0.4940999150276184,20,2869,0.5024973154067993,0.2975707948207855,0.5600396990776062,21,3726,0.4924893081188202,0.433376669883728,0.6702560186386108,16,3172,0.5359260439872742,0.2204260379076004,0.6850390434265137,15,2699,0.4661722183227539,0.18137754499912262,0.6208797097206116,5,1848,0.46910935640335083,0.09093604981899261,0.3080875277519226
200,moe-riemannian,2,0,0.7724447250366211,0.7034226655960083,0.5,0.6874182224273682,2.064298152923584,15,2173,0.4606069326400757,0.15885819494724274,0.5867536067962646,23,4616,0.5128688216209412,0.4234250485897064,0.7777591347694397,13,3751,0.5044886469841003,0.22187179327011108,0.4139311611652374,14,3020,0.5129181146621704,0.29596826434135437,0.5794200301170349,24,3950,0.5274946093559265,0.23276910185813904,0.6108440160751343,18,3320,0.5032439231872559,0.13067252933979034,0.4860454201698303,16,2837,0.4670245945453644,0.2716331481933594,0.7839152216911316,5,1933,0.47301045060157776,0.12422604858875275,0.2897118926048279
210,moe-riemannian,2,0,0.6738935708999634,0.6968330144882202,0.5,0.6883610486984253,2.064112663269043,8,2263,0.4820142984390259,0.11157113313674927,0.29776233434677124,29,4860,0.5180264115333557,0.28501665592193604,0.5715559124946594,20,3931,0.483350932598114,0.23687607049942017,0.4730704724788666,13,3183,0.5110712051391602,0.21744106709957123,0.5282277464866638,27,4203,0.49233686923980713,0.2600143551826477,0.6293880939483643,16,3464,0.5281699299812317,0.346200168132782,0.5947704911231995,11,2974,0.4612218737602234,0.12891241908073425,0.46759456396102905,4,2002,0.49823012948036194,0.06253914535045624,0.20445792376995087
220,moe-riemannian,2,0,0.5748035311698914,0.6868741512298584,0.5,0.68707674741745,2.063692569732666,6,2357,0.4687052071094513,0.06359301507472992,0.2616942226886749,35,5109,0.5297682881355286,0.34945955872535706,0.7826575040817261,11,4100,0.4659985601902008,0.12493585795164108,0.27311864495277405,14,3332,0.5196537375450134,0.190870463848114,0.44579198956489563,26,4449,0.47557926177978516,0.4753384292125702,0.735175371170044,16,3614,0.515235960483551,0.353563517332077,0.6156983375549316,13,3123,0.4649565815925598,0.17274558544158936,0.5216031074523926,7,2076,0.5130671262741089,0.30530500411987305,0.5607029795646667
230,moe-riemannian,2,0,0.7476546168327332,0.6773199439048767,0.5,0.6876392364501953,2.063138246536255,7,2444,0.46984511613845825,0.15832720696926117,0.471237450838089,24,5360,0.5141798853874207,0.3114069700241089,0.5884096622467041,16,4294,0.47821664810180664,0.1589394509792328,0.4066961407661438,14,3502,0.4999900460243225,0.11445628106594086,0.4999263882637024,29,4663,0.5075249075889587,0.3953305780887604,0.8519435524940491,12,3751,0.5414352416992188,0.3087697923183441,0.7111732363700867,18,3258,0.47903791069984436,0.1916389763355255,0.566246509552002,8,2168,0.48516398668289185,0.16960172355175018,0.4355030953884125
240,moe-riemannian,2,0,0.615311861038208,0.6675794124603271,0.5,0.6875693798065186,2.063965320587158,12,2545,0.4490240812301636,0.13235615193843842,0.46917715668678284,25,5612,0.5213900208473206,0.3013705611228943,0.6129031777381897,21,4468,0.5128180980682373,0.1644202321767807,0.3784394860267639,17,3654,0.4950431287288666,0.1948062777519226,0.6112304925918579,22,4895,0.5002732872962952,0.3161800503730774,0.6645732522010803,17,3906,0.5094817876815796,0.2550533711910248,0.5059691071510315,9,3400,0.4788583517074585,0.13327915966510773,0.31801173090934753,5,2240,0.4830235540866852,0.10420398414134979,0.32603877782821655
250,moe-riemannian,2,0,0.5746049284934998,0.6567273139953613,0.5,0.6863356828689575,2.059695243835449,9,2633,0.44886764883995056,0.08347553014755249,0.32347172498703003,23,5871,0.5248740315437317,0.33065396547317505,0.6292613744735718,20,4666,0.4930153787136078,0.19735802710056305,0.5063603520393372,18,3809,0.5038769841194153,0.23669211566448212,0.41263845562934875,18,5099,0.49401822686195374,0.1763254553079605,0.42966967821121216,18,4059,0.5240360498428345,0.1977132260799408,0.47369030117988586,12,3546,0.48502016067504883,0.14307361841201782,0.4644542634487152,10,2317,0.4812777638435364,0.12537208199501038,0.3411847651004791
260,moe-riemannian,2,0,0.7188974618911743,0.6504452228546143,0.5,0.6867720484733582,2.060342788696289,14,2746,0.4778185188770294,0.19955047965049744,0.5915974974632263,24,6135,0.5296069979667664,0.4004686772823334,0.6766437888145447,15,4852,0.48770901560783386,0.1391596794128418,0.383480966091156,14,3951,0.49825119972229004,0.260824978351593,0.5416862368583679,29,5343,0.4917398691177368,0.5807704925537109,0.9873244762420654,11,4187,0.5067229270935059,0.17286352813243866,0.30874910950660706,14,3676,0.49708881974220276,0.10539335012435913,0.4021335244178772,7,2390,0.5021668076515198,0.07151427119970322,0.20401601493358612
270,moe-riemannian,2,0,0.6602123975753784,0.6476874351501465,0.5,0.6830098628997803,2.056576728820801,10,2835,0.4361726641654968,0.10584735870361328,0.2423509955406189,30,6389,0.533484160900116,0.48270145058631897,0.7721773386001587,11,5043,0.4802494943141937,0.19023926556110382,0.3650924861431122,14,4099,0.511445939540863,0.2270893007516861,0.5517714023590088,27,5594,0.5044822692871094,0.36566489934921265,0.746467113494873,16,4340,0.5374642014503479,0.19105318188667297,0.40248435735702515,12,3802,0.4461742341518402,0.07743323594331741,0.30302584171295166,8,2458,0.4520278573036194,0.07966377586126328,0.28162702918052673
280,moe-riemannian,2,0,0.5093169808387756,0.6397066116333008,0.5,0.6819635033607483,2.053180456161499,10,2929,0.43058714270591736,0.15820126235485077,0.3907286822795868,26,6639,0.5106893181800842,0.18178893625736237,0.41759800910949707,13,5236,0.5198920369148254,0.11999404430389404,0.3452129364013672,14,4252,0.4972017705440521,0.16127243638038635,0.4064440429210663,31,5810,0.5057123303413391,0.34616297483444214,0.5871383547782898,13,4489,0.5719689130783081,0.2980037331581116,0.44922634959220886,12,3955,0.4560984671115875,0.1425505131483078,0.40087828040122986,9,2530,0.45676952600479126,0.16080132126808167,0.3046943247318268
290,moe-riemannian,2,0,0.5269489288330078,0.6338690519332886,0.5,0.6847139596939087,2.058581829071045,6,3008,0.459415078163147,0.10937786102294922,0.3932478129863739,27,6901,0.5145548582077026,0.35146239399909973,0.5212533473968506,21,5435,0.4960790276527405,0.2138948142528534,0.4103901982307434,12,4402,0.5071499943733215,0.16145379841327667,0.35588645935058594,20,6052,0.5225533246994019,0.2659513056278229,0.49431151151657104,19,4637,0.5060065388679504,0.23547273874282837,0.4482063055038452,17,4094,0.472903311252594,0.2114858627319336,0.6628910899162292,6,2591,0.4570871889591217,0.13443870842456818,0.3497519791126251
300,moe-riemannian,2,0,0.6369744539260864,0.6242517828941345,0.5,0.6812229156494141,2.051577091217041,5,3091,0.464414119720459,0.09504193067550659,0.2518368661403656,24,7136,0.5373937487602234,0.26342546939849854,0.4808056354522705,20,5617,0.480792760848999,0.22412335872650146,0.5810116529464722,18,4567,0.4964340031147003,0.24810270965099335,0.5523301362991333,22,6271,0.5265263915061951,0.45685169100761414,0.6164153814315796,16,4780,0.5241458415985107,0.3271893262863159,0.5310655236244202,17,4269,0.4588582515716553,0.23075298964977264,0.5951741337776184,6,2669,0.40971794724464417,0.12507469952106476,0.3037547767162323
