step,mode,top_k,seed,train_loss,val_loss,mean_selected_gate,gate_entropy,softmax_entropy,expert_0_selected_count,expert_0_selected_cumulative,expert_0_mean_gate,expert_0_grad_raw,expert_0_grad_preconditioned,expert_1_selected_count,expert_1_selected_cumulative,expert_1_mean_gate,expert_1_grad_raw,expert_1_grad_preconditioned,expert_2_selected_count,expert_2_selected_cumulative,expert_2_mean_gate,expert_2_grad_raw,expert_2_grad_preconditioned,expert_3_selected_count,expert_3_selected_cumulative,expert_3_mean_gate,expert_3_grad_raw,expert_3_grad_preconditioned,expert_4_selected_count,expert_4_selected_cumulative,expert_4_mean_gate,expert_4_grad_raw,expert_4_grad_preconditioned,expert_5_selected_count,expert_5_selected_cumulative,expert_5_mean_gate,expert_5_grad_raw,expert_5_grad_preconditioned,expert_6_selected_count,expert_6_selected_cumulative,expert_6_mean_gate,expert_6_grad_raw,expert_6_grad_preconditioned,expert_7_selected_count,expert_7_selected_cumulative,expert_7_mean_gate,expert_7_grad_raw,expert_7_grad_preconditioned
1,moe-riemannian,2,1,0.9341078996658325,0.8947170376777649,0.5,0.6920539140701294,2.0734777450561523,19,19,0.5032051205635071,0.11546319723129272,0.09624756127595901,9,9,0.4961671829223633,0.0603548064827919,0.04935561120510101,20,20,0.5017765760421753,0.09399673342704773,0.08652403950691223,16,16,0.499563068151474,0.1279878318309784,0.10599399358034134,22,22,0.4979842007160187,0.10326946526765823,0.1040329784154892,9,9,0.4742254614830017,0.05662058666348457,0.06598206609487534,15,15,0.5016872882843018,0.056262996047735214,0.05086726322770119,18,18,0.5108926296234131,0.11469850689172745,0.12835054099559784
10,moe-riemannian,2,1,0.9376925826072693,0.8757558465003967,0.5,0.6916958689689636,2.0730514526367188,11,143,0.5010722875595093,0.06910419464111328,0.3872518539428711,16,132,0.4844653010368347,0.07264561206102371,0.26369577646255493,19,185,0.5245456695556641,0.11153031885623932,0.41778135299682617,12,191,0.5108452439308167,0.0870475023984909,0.44199174642562866,25,205,0.49338167905807495,0.10548422485589981,0.8434509038925171,10,92,0.4857119917869568,0.07527650892734528,0.347772479057312,17,175,0.5016472935676575,0.09861154854297638,0.5376661419868469,18,157,0.4955878257751465,0.17274059355258942,0.782867431640625
20,moe-riemannian,2,1,0.7791110873222351,0.8352470397949219,0.5,0.6921447515487671,2.073606491088867,11,274,0.4928510785102844,0.10020756721496582,0.5376863479614258,14,268,0.4843645691871643,0.10737165808677673,0.5550636053085327,18,375,0.5013709664344788,0.11344654113054276,0.48541468381881714,19,379,0.5005914568901062,0.24766364693641663,0.9587873220443726,19,433,0.5028035044670105,0.17072471976280212,0.8818245530128479,8,171,0.4935113787651062,0.06200798600912094,0.38585954904556274,17,335,0.5117844939231873,0.10284225642681122,0.6682114005088806,22,325,0.5027238726615906,0.11308207362890244,0.7081101536750793
30,moe-riemannian,2,1,0.811816930770874,0.7865900993347168,0.5,0.6914380788803101,2.073512554168701,13,406,0.49474063515663147,0.20114904642105103,0.8407670855522156,13,388,0.49334052205085754,0.12618385255336761,0.7890745401382446,16,584,0.5140760540962219,0.14658264815807343,0.6727903485298157,15,567,0.5137709379196167,0.17382411658763885,0.745572030544281,23,634,0.4938989579677582,0.19289039075374603,0.7879617214202881,10,255,0.48103541135787964,0.07910832017660141,0.5268524885177612,19,496,0.4969799518585205,0.13041679561138153,0.7286798357963562,19,510,0.5058165192604065,0.2086140364408493,0.7486860156059265
40,moe-riemannian,2,1,0.7962735891342163,0.7392411231994629,0.5,0.6919407844543457,2.0731027126312256,14,559,0.48871517181396484,0.13269300758838654,0.6755242943763733,12,522,0.4804914891719818,0.12936794757843018,0.6875231266021729,15,759,0.5131171941757202,0.13680092990398407,0.5263472199440002,19,748,0.5058863759040833,0.15379251539707184,0.5867908000946045,28,866,0.503453254699707,0.2885749638080597,1.0298317670822144,7,339,0.4911774694919586,0.10015999525785446,0.7974724173545837,12,652,0.4948286712169647,0.09625635296106339,0.6106356382369995,21,675,0.5052672624588013,0.3199864327907562,1.162056565284729
50,moe-riemannian,2,1,0.8214168548583984,0.6958669424057007,0.5,0.6920912265777588,2.0732908248901367,14,701,0.5005040764808655,0.10141479969024658,0.7562625408172607,9,632,0.4850732386112213,0.18782398104667664,0.806039035320282,17,952,0.5070417523384094,0.17296479642391205,0.6706094145774841,21,953,0.508459746837616,0.2589564025402069,0.6744289398193359,20,1081,0.49662867188453674,0.23533058166503906,0.7591300010681152,11,420,0.4971923530101776,0.27005475759506226,1.443880558013916,18,802,0.4931015372276306,0.1320691555738449,0.7284529805183411,18,859,0.5029112696647644,0.4858713448047638,1.5231530666351318
60,moe-riemannian,2,1,0.6087601184844971,0.662318229675293,0.5,0.6917237043380737,2.0729031562805176,13,831,0.49592238664627075,0.08556600660085678,0.3723694086074829,9,754,0.4806264638900757,0.07359716296195984,0.5336840748786926,19,1117,0.5117887854576111,0.16778887808322906,0.5701837539672852,21,1157,0.5023974180221558,0.18270882964134216,0.49341437220573425,20,1308,0.5158705711364746,0.2327573448419571,0.724450409412384,7,500,0.4766726493835449,0.04959736764431,0.41418904066085815,20,975,0.501704216003418,0.18583765625953674,0.710312008857727,19,1038,0.4876229166984558,0.14880533516407013,0.5726512670516968
70,moe-riemannian,2,1,0.7324537038803101,0.6425870656967163,0.5,0.6915966272354126,2.072962760925293,15,949,0.4978157877922058,0.12165102362632751,0.4721840023994446,14,878,0.48103830218315125,0.12243284285068512,0.44609692692756653,17,1313,0.5060936212539673,0.2412620186805725,0.7275455594062805,15,1367,0.5084885358810425,0.14870251715183258,0.5454918146133423,29,1547,0.5028825402259827,0.27632495760917664,0.9240811467170715,5,551,0.4884603023529053,0.06169729307293892,0.3175901174545288,15,1134,0.5045575499534607,0.1810726672410965,0.6194341778755188,18,1221,0.4985027313232422,0.39362049102783203,1.0588432550430298
80,moe-riemannian,2,1,0.638799786567688,0.6300148963928223,0.5,0.6913375854492188,2.0721259117126465,10,1068,0.4855371415615082,0.07570478320121765,0.3763163983821869,7,994,0.4683878421783447,0.05510229617357254,0.2734280824661255,13,1501,0.5021197199821472,0.23545841872692108,0.5993803143501282,16,1571,0.5066413283348083,0.16448184847831726,0.5537740588188171,26,1783,0.5165838599205017,0.37805646657943726,0.8315049409866333,8,619,0.48226481676101685,0.06435060501098633,0.3810217082500458,23,1310,0.4974311888217926,0.23747237026691437,0.8454494476318359,25,1394,0.5000751614570618,0.2332332730293274,0.686037540435791
90,moe-riemannian,2,1,0.5520415306091309,0.6120407581329346,0.5,0.6911793947219849,2.072780132293701,10,1190,0.4835159182548523,0.1461447775363922,0.5182176232337952,14,1107,0.493194580078125,0.13643081486225128,0.4562915861606598,22,1691,0.5173078179359436,0.33312007784843445,0.6991274952888489,19,1776,0.5055766701698303,0.20939640700817108,0.44602569937705994,23,2002,0.5044252276420593,0.23778699338436127,0.5986517071723938,7,690,0.48249468207359314,0.07866430282592773,0.4244382679462433,19,1486,0.49917301535606384,0.2018437385559082,0.6420731544494629,14,1578,0.48641830682754517,0.21579957008361816,0.545353353023529
